"Plot Title: Room 12"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10561435, SEN S/N: 10561435)","RH, % (LGR S/N: 10561435, SEN S/N: 10561435)","DewPt, °C (LGR S/N: 10561435, SEN S/N: 10561435)","Started (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Button Up (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Button Down (LGR S/N: 10561435, SEN S/N: 10561435)","Stopped (LGR S/N: 10561435, SEN S/N: 10561435)","Host Connected (LGR S/N: 10561435, SEN S/N: 10561435)","End Of File (LGR S/N: 10561435, SEN S/N: 10561435)"
8854,12/12/14 09:19:07 AM,25.458,55.987,16.056,,,,,,,,,,
8855,12/12/14 09:24:07 AM,25.288,46.499,13.022,,,,,,,,,,
8856,12/12/14 09:29:07 AM,24.537,43.174,11.214,,,,,,,,,,
8857,12/12/14 09:34:07 AM,25.555,56.595,16.317,,,,,,,,,,
8858,12/12/14 09:39:07 AM,25.288,45.563,12.711,,,,,,,,,,
8859,12/12/14 09:44:07 AM,24.513,41.216,10.494,,,,,,,,,,
8860,12/12/14 09:49:07 AM,25.506,55.273,15.900,,,,,,,,,,
8861,12/12/14 09:54:07 AM,25.312,45.792,12.810,,,,,,,,,,
8862,12/12/14 09:59:07 AM,24.561,41.287,10.563,,,,,,,,,,
8863,12/12/14 10:04:07 AM,25.409,54.788,15.672,,,,,,,,,,
8864,12/12/14 10:09:07 AM,25.482,46.136,13.079,,,,,,,,,,
8865,12/12/14 10:14:07 AM,24.682,41.496,10.748,,,,,,,,,,
8866,12/12/14 10:19:07 AM,25.288,54.551,15.492,,,,,,,,,,
8867,12/12/14 10:24:07 AM,25.531,46.722,13.317,,,,,,,,,,
8868,12/12/14 10:29:07 AM,24.779,41.834,10.956,,,,,,,,,,
8869,12/12/14 10:34:07 AM,25.555,54.432,15.705,,,,,,,,,,
8870,12/12/14 10:39:07 AM,25.628,46.089,13.196,,,,,,,,,,
8871,12/12/14 10:44:07 AM,24.852,41.352,10.847,,,,,,,,,,
8872,12/12/14 10:49:07 AM,25.652,54.226,15.736,,,,,,,,,,
8873,12/12/14 10:54:07 AM,25.628,45.863,13.120,,,,,,,,,,
8874,12/12/14 10:59:07 AM,24.948,41.199,10.878,,,,,,,,,,
8875,12/12/14 11:04:07 AM,25.361,52.638,15.003,,,,,,,,,,
8876,12/12/14 11:09:07 AM,25.701,46.646,13.446,,,,,,,,,,
8877,12/12/14 11:14:07 AM,25.021,41.665,11.113,,,,,,,,,,
8878,12/12/14 11:19:07 AM,24.852,48.659,13.320,,,,,,,,,,
8879,12/12/14 11:24:07 AM,26.042,49.996,14.830,,,,,,,,,,
8880,12/12/14 11:29:07 AM,25.215,43.187,11.830,,,,,,,,,,
8881,12/12/14 11:34:07 AM,24.465,40.753,10.281,,,,,,,,,,
8882,12/12/14 11:39:07 AM,24.852,51.999,14.343,,,,,,,,,,
8883,12/12/14 11:44:07 AM,25.822,49.136,14.359,,,,,,,,,,
8884,12/12/14 11:49:07 AM,25.118,42.785,11.601,,,,,,,,,,
8885,12/12/14 11:54:07 AM,24.441,42.220,10.790,,,,,,,,,,
8886,12/12/14 11:59:07 AM,25.725,56.339,16.404,,,,,,,,,,
8887,12/12/14 12:04:07 PM,25.531,45.431,12.887,,,,,,,,,,
8888,12/12/14 12:09:07 PM,24.827,41.643,10.931,,,,,,,,,,
8889,12/12/14 12:14:07 PM,24.682,48.478,13.108,,,,,,,,,,
8890,12/12/14 12:19:07 PM,25.993,51.996,15.395,,,,,,,,,,
8891,12/12/14 12:24:07 PM,25.288,44.040,12.193,,,,,,,,,,
8892,12/12/14 12:29:07 PM,24.586,41.290,10.586,,,,,,,,,,
8893,12/12/14 12:34:07 PM,25.142,53.177,14.959,,,,,,,,,,
8894,12/12/14 12:39:07 PM,25.822,48.720,14.228,,,,,,,,,,
8895,12/12/14 12:44:07 PM,25.094,42.847,11.601,,,,,,,,,,
8896,12/12/14 12:49:07 PM,24.417,40.813,10.260,,,,,,,,,,
8897,12/12/14 12:54:07 PM,25.433,55.514,15.901,,,,,,,,,,
8898,12/12/14 12:59:07 PM,25.628,47.089,13.525,,,,,,,,,,
8899,12/12/14 01:04:07 PM,24.973,42.345,11.314,,,,,,,,,,
8900,12/12/14 01:09:07 PM,24.489,44.174,11.517,,,,,,,,,,
8901,12/12/14 01:14:07 PM,25.895,52.300,15.396,,,,,,,,,,
8902,12/12/14 01:19:07 PM,25.361,44.892,12.551,,,,,,,,,,
8903,12/12/14 01:24:07 PM,24.852,42.233,11.165,,,,,,,,,,
8904,12/12/14 01:29:07 PM,24.561,41.614,10.681,,,,,,,,,,
8905,12/12/14 01:34:07 PM,24.296,41.160,10.279,,,,,,,,,,
8906,12/12/14 01:39:07 PM,24.175,46.041,11.859,,,,,,,,,,
8907,12/12/14 01:44:07 PM,25.847,55.950,16.408,,,,,,,,,,
8908,12/12/14 01:49:07 PM,25.361,45.216,12.660,,,,,,,,,,
8909,12/12/14 01:54:07 PM,24.731,41.534,10.805,,,,,,,,,,
8910,12/12/14 01:59:07 PM,25.045,51.994,14.521,,,,,,,,,,
8911,12/12/14 02:04:07 PM,25.920,49.149,14.453,,,,,,,,,,
8912,12/12/14 02:09:07 PM,25.142,43.146,11.750,,,,,,,,,,
8913,12/12/14 02:14:07 PM,24.537,41.056,10.457,,,,,,,,,,
8914,12/12/14 02:19:07 PM,25.433,54.761,15.687,,,,,,,,,,
8915,12/12/14 02:24:07 PM,25.701,46.904,13.531,,,,,,,,,,
8916,12/12/14 02:29:07 PM,25.045,42.157,11.312,,,,,,,,,,
8917,12/12/14 02:34:07 PM,24.586,46.220,12.291,,,,,,,,,,
8918,12/12/14 02:39:07 PM,25.993,54.211,16.048,,,,,,,,,,
8919,12/12/14 02:44:07 PM,25.458,44.774,12.598,,,,,,,,,,
8920,12/12/14 02:49:07 PM,24.803,41.379,10.814,,,,,,,,,,
8921,12/12/14 02:54:07 PM,24.900,50.738,14.008,,,,,,,,,,
8922,12/12/14 02:59:07 PM,25.968,50.338,14.868,,,,,,,,,,
8923,12/12/14 03:04:07 PM,25.288,43.488,12.001,,,,,,,,,,
8924,12/12/14 03:09:07 PM,24.610,40.965,10.489,,,,,,,,,,
8925,12/12/14 03:14:07 PM,25.288,54.017,15.338,,,,,,,,,,
8926,12/12/14 03:19:07 PM,25.774,47.783,13.883,,,,,,,,,,
8927,12/12/14 03:24:07 PM,25.070,42.682,11.521,,,,,,,,,,
8928,12/12/14 03:29:07 PM,24.513,40.857,10.363,,,,,,,,,,
8929,12/12/14 03:34:07 PM,25.531,55.684,16.039,,,,,,,,,,
8930,12/12/14 03:39:07 PM,25.701,46.937,13.542,,,,,,,,,,
8931,12/12/14 03:44:07 PM,24.997,42.282,11.313,,,,,,,,,,
8932,12/12/14 03:49:07 PM,24.489,44.012,11.461,,,,,,,,,,
8933,12/12/14 03:54:07 PM,25.822,57.602,16.844,,,,,,,,,,
8934,12/12/14 03:59:07 PM,25.458,45.907,12.980,,,,,,,,,,
8935,12/12/14 04:04:07 PM,24.803,42.228,11.119,,,,,,,,,,
8936,12/12/14 04:09:07 PM,24.610,46.995,12.567,,,,,,,,,,
8937,12/12/14 04:14:07 PM,26.017,54.435,16.135,,,,,,,,,,
8938,12/12/14 04:19:07 PM,25.482,45.360,12.819,,,,,,,,,,
8939,12/12/14 04:24:07 PM,24.827,41.774,10.978,,,,,,,,,,
8940,12/12/14 04:29:07 PM,24.682,48.254,13.037,,,,,,,,,,
8941,12/12/14 04:34:07 PM,26.042,53.713,15.948,,,,,,,,,,
8942,12/12/14 04:39:07 PM,25.506,45.007,12.722,,,,,,,,,,
8943,12/12/14 04:44:07 PM,24.779,41.670,10.897,,,,,,,,,,
8944,12/12/14 04:49:07 PM,24.900,51.341,14.191,,,,,,,,,,
8945,12/12/14 04:54:07 PM,25.944,50.462,14.884,,,,,,,,,,
8946,12/12/14 04:59:07 PM,25.239,43.775,12.057,,,,,,,,,,
8947,12/12/14 05:04:07 PM,24.634,41.426,10.679,,,,,,,,,,
8948,12/12/14 05:09:07 PM,25.288,54.300,15.420,,,,,,,,,,
8949,12/12/14 05:14:07 PM,25.749,48.454,14.076,,,,,,,,,,
8950,12/12/14 05:19:07 PM,25.094,43.303,11.761,,,,,,,,,,
8951,12/12/14 05:24:07 PM,24.586,41.224,10.562,,,,,,,,,,
8952,12/12/14 05:29:07 PM,25.433,55.325,15.847,,,,,,,,,,
8953,12/12/14 05:34:07 PM,25.798,48.043,13.989,,,,,,,,,,
8954,12/12/14 05:39:07 PM,25.118,42.948,11.658,,,,,,,,,,
8955,12/12/14 05:44:07 PM,24.586,40.963,10.466,,,,,,,,,,
8956,12/12/14 05:49:07 PM,25.652,55.765,16.175,,,,,,,,,,
8957,12/12/14 05:54:07 PM,25.652,47.285,13.611,,,,,,,,,,
8958,12/12/14 05:59:07 PM,25.021,42.676,11.475,,,,,,,,,,
8959,12/12/14 06:04:07 PM,24.537,43.693,11.395,,,,,,,,,,
8960,12/12/14 06:09:07 PM,25.920,57.430,16.888,,,,,,,,,,
8961,12/12/14 06:14:07 PM,25.555,46.241,13.180,,,,,,,,,,
8962,12/12/14 06:19:07 PM,24.997,42.119,11.255,,,,,,,,,,
8963,12/12/14 06:24:07 PM,24.561,45.863,12.151,,,,,,,,,,
8964,12/12/14 06:29:07 PM,25.993,55.563,16.435,,,,,,,,,,
8965,12/12/14 06:34:07 PM,25.531,45.657,12.963,,,,,,,,,,
8966,12/12/14 06:39:07 PM,24.948,42.081,11.197,,,,,,,,,,
8967,12/12/14 06:44:07 PM,24.682,47.453,12.781,,,,,,,,,,
8968,12/12/14 06:49:07 PM,26.017,53.836,15.962,,,,,,,,,,
8969,12/12/14 06:54:07 PM,25.433,45.095,12.686,,,,,,,,,,
8970,12/12/14 06:59:07 PM,24.876,41.812,11.035,,,,,,,,,,
8971,12/12/14 07:04:07 PM,24.997,50.750,14.101,,,,,,,,,,
8972,12/12/14 07:09:07 PM,25.993,50.788,15.029,,,,,,,,,,
8973,12/12/14 07:14:07 PM,25.312,44.076,12.227,,,,,,,,,,
8974,12/12/14 07:19:07 PM,24.706,41.695,10.841,,,,,,,,,,
8975,12/12/14 07:24:07 PM,25.215,53.817,15.213,,,,,,,,,,
8976,12/12/14 07:29:07 PM,25.847,49.075,14.363,,,,,,,,,,
8977,12/12/14 07:34:07 PM,25.191,43.639,11.966,,,,,,,,,,
8978,12/12/14 07:39:07 PM,24.634,41.393,10.667,,,,,,,,,,
8979,12/12/14 07:44:07 PM,25.239,54.230,15.355,,,,,,,,,,
8980,12/12/14 07:49:07 PM,25.895,48.665,14.277,,,,,,,,,,
8981,12/12/14 07:54:07 PM,25.215,43.284,11.864,,,,,,,,,,
8982,12/12/14 07:59:07 PM,24.634,41.295,10.631,,,,,,,,,,
8983,12/12/14 08:04:07 PM,25.555,56.032,16.160,,,,,,,,,,
8984,12/12/14 08:09:07 PM,25.701,47.613,13.762,,,,,,,,,,
8985,12/12/14 08:14:07 PM,25.118,42.720,11.578,,,,,,,,,,
8986,12/12/14 08:19:07 PM,24.634,48.600,13.102,,,,,,,,,,
8987,12/12/14 08:24:07 PM,25.749,58.152,16.926,,,,,,,,,,
8988,12/12/14 08:29:07 PM,24.682,47.132,12.677,,,,,,,,,,
8989,12/12/14 08:34:07 PM,22.589,64.230,15.512,,,,,,,,,,
8990,12/12/14 08:39:07 PM,22.469,72.497,17.302,,,,,,,,,,
8991,12/12/14 08:44:07 PM,21.322,63.082,14.032,,,,,,,,,,
8992,12/12/14 08:49:07 PM,20.869,74.425,16.173,,,,,,,,,,
8993,12/12/14 08:54:07 PM,21.513,78.344,17.607,,,,,,,,,,
8994,12/12/14 08:59:07 PM,21.632,72.600,16.519,,,,,,,,,,
8995,12/12/14 09:04:07 PM,20.249,74.273,15.543,,,,,,,,,,
8996,12/12/14 09:09:07 PM,20.940,79.644,17.311,,,,,,,,,,
8997,12/12/14 09:14:07 PM,21.537,79.601,17.883,,,,,,,,,,
8998,12/12/14 09:19:07 PM,20.726,66.840,14.360,,,,,,,,,,
8999,12/12/14 09:24:07 PM,20.273,74.768,15.670,,,,,,,,,,
9000,12/12/14 09:29:07 PM,20.988,77.236,16.872,,,,,,,,,,
9001,12/12/14 09:34:07 PM,21.513,77.487,17.433,,,,,,,,,,
9002,12/12/14 09:39:07 PM,20.368,64.991,13.588,,,,,,,,,,
9003,12/12/14 09:44:07 PM,20.273,75.113,15.742,,,,,,,,,,
9004,12/12/14 09:49:07 PM,20.964,76.745,16.748,,,,,,,,,,
9005,12/12/14 09:54:07 PM,21.489,76.450,17.196,,,,,,,,,,
9006,12/12/14 09:59:07 PM,20.344,64.210,13.379,,,,,,,,,,
9007,12/12/14 10:04:07 PM,20.273,75.027,15.724,,,,,,,,,,
9008,12/12/14 10:09:07 PM,20.964,75.884,16.571,,,,,,,,,,
9009,12/12/14 10:14:07 PM,21.489,75.125,16.920,,,,,,,,,,
9010,12/12/14 10:19:07 PM,20.225,64.758,13.397,,,,,,,,,,
9011,12/12/14 10:24:07 PM,20.368,74.844,15.778,,,,,,,,,,
9012,12/12/14 10:29:07 PM,21.059,74.491,16.371,,,,,,,,,,
9013,12/12/14 10:34:07 PM,21.561,73.343,16.610,,,,,,,,,,
9014,12/12/14 10:39:07 PM,20.035,67.783,13.918,,,,,,,,,,
9015,12/12/14 10:44:07 PM,20.463,74.114,15.716,,,,,,,,,,
9016,12/12/14 10:49:07 PM,21.179,72.513,16.063,,,,,,,,,,
9017,12/12/14 10:54:07 PM,21.584,69.009,15.677,,,,,,,,,,
9018,12/12/14 10:59:07 PM,20.035,69.872,14.387,,,,,,,,,,
9019,12/12/14 11:04:07 PM,20.678,72.416,15.561,,,,,,,,,,
9020,12/12/14 11:09:07 PM,21.346,70.526,15.789,,,,,,,,,,
9021,12/12/14 11:14:07 PM,20.702,61.590,13.078,,,,,,,,,,
9022,12/12/14 11:19:07 PM,20.130,71.700,14.879,,,,,,,,,,
9023,12/12/14 11:24:07 PM,20.940,70.069,15.298,,,,,,,,,,
9024,12/12/14 11:29:07 PM,21.513,67.901,15.356,,,,,,,,,,
9025,12/12/14 11:34:07 PM,19.987,65.522,13.351,,,,,,,,,,
9026,12/12/14 11:39:07 PM,20.487,69.339,14.702,,,,,,,,,,
9027,12/12/14 11:44:07 PM,21.250,66.248,14.722,,,,,,,,,,
9028,12/12/14 11:49:07 PM,20.869,58.881,12.547,,,,,,,,,,
9029,12/12/14 11:54:07 PM,20.082,67.998,14.013,,,,,,,,,,
9030,12/12/14 11:59:07 PM,20.988,64.319,14.015,,,,,,,,,,
9031,12/13/14 12:04:07 AM,21.561,60.271,13.555,,,,,,,,,,
9032,12/13/14 12:09:07 AM,19.940,66.938,13.634,,,,,,,,,,
9033,12/13/14 12:14:07 AM,20.726,67.108,14.422,,,,,,,,,,
9034,12/13/14 12:19:07 AM,21.322,66.261,14.793,,,,,,,,,,
9035,12/13/14 12:24:07 AM,21.441,62.286,13.949,,,,,,,,,,
9036,12/13/14 12:29:07 AM,19.940,70.527,14.440,,,,,,,,,,
9037,12/13/14 12:34:07 AM,20.678,71.133,15.282,,,,,,,,,,
9038,12/13/14 12:39:07 AM,21.322,69.256,15.482,,,,,,,,,,
9039,12/13/14 12:44:07 AM,20.749,60.233,12.782,,,,,,,,,,
9040,12/13/14 12:49:07 AM,20.106,69.856,14.452,,,,,,,,,,
9041,12/13/14 12:54:07 AM,20.964,65.870,14.361,,,,,,,,,,
9042,12/13/14 12:59:07 AM,21.513,61.237,13.755,,,,,,,,,,
9043,12/13/14 01:04:07 AM,19.844,67.276,13.621,,,,,,,,,,
9044,12/13/14 01:09:07 AM,20.630,68.452,14.639,,,,,,,,,,
9045,12/13/14 01:14:07 AM,21.250,67.913,15.108,,,,,,,,,,
9046,12/13/14 01:19:07 AM,21.632,67.625,15.406,,,,,,,,,,
9047,12/13/14 01:24:07 AM,19.987,66.502,13.579,,,,,,,,,,
9048,12/13/14 01:29:07 AM,20.535,68.434,14.544,,,,,,,,,,
9049,12/13/14 01:34:07 AM,21.298,64.312,14.308,,,,,,,,,,
9050,12/13/14 01:39:07 AM,20.463,56.796,11.620,,,,,,,,,,
9051,12/13/14 01:44:07 AM,20.178,68.546,14.228,,,,,,,,,,
9052,12/13/14 01:49:07 AM,20.964,67.476,14.735,,,,,,,,,,
9053,12/13/14 01:54:07 AM,21.465,66.822,15.061,,,,,,,,,,
9054,12/13/14 01:59:07 AM,20.964,61.027,13.185,,,,,,,,,,
9055,12/13/14 02:04:07 AM,20.035,72.351,14.928,,,,,,,,,,
9056,12/13/14 02:09:07 AM,20.797,71.506,15.478,,,,,,,,,,
9057,12/13/14 02:14:07 AM,21.417,67.260,15.117,,,,,,,,,,
9058,12/13/14 02:19:07 AM,20.082,62.725,12.773,,,,,,,,,,
9059,12/13/14 02:24:07 AM,20.321,67.776,14.189,,,,,,,,,,
9060,12/13/14 02:29:07 AM,21.179,63.480,13.994,,,,,,,,,,
9061,12/13/14 02:34:07 AM,21.059,57.070,12.250,,,,,,,,,,
9062,12/13/14 02:39:07 AM,19.963,68.124,13.927,,,,,,,,,,
9063,12/13/14 02:44:07 AM,20.797,67.446,14.568,,,,,,,,,,
9064,12/13/14 02:49:07 AM,21.346,67.069,15.004,,,,,,,,,,
9065,12/13/14 02:54:07 AM,21.656,67.094,15.306,,,,,,,,,,
9066,12/13/14 02:59:07 AM,19.963,69.946,14.335,,,,,,,,,,
9067,12/13/14 03:04:07 AM,20.535,72.970,15.542,,,,,,,,,,
9068,12/13/14 03:09:07 AM,21.250,69.214,15.404,,,,,,,,,,
9069,12/13/14 03:14:07 AM,20.892,60.682,13.030,,,,,,,,,,
9070,12/13/14 03:19:07 AM,20.035,69.872,14.387,,,,,,,,,,
9071,12/13/14 03:24:07 AM,20.869,66.092,14.322,,,,,,,,,,
9072,12/13/14 03:29:07 AM,21.489,62.868,14.138,,,,,,,,,,
9073,12/13/14 03:34:07 AM,19.916,64.406,13.020,,,,,,,,,,
9074,12/13/14 03:39:07 AM,20.487,67.865,14.369,,,,,,,,,,
9075,12/13/14 03:44:07 AM,21.131,67.180,14.825,,,,,,,,,,
9076,12/13/14 03:49:07 AM,21.513,67.009,15.150,,,,,,,,,,
9077,12/13/14 03:54:07 AM,20.654,59.030,12.385,,,,,,,,,,
9078,12/13/14 03:59:07 AM,20.154,69.454,14.408,,,,,,,,,,
9079,12/13/14 04:04:07 AM,21.012,65.311,14.275,,,,,,,,,,
