"Plot Title: HOBO 1A Chamber 1"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561439, SEN S/N: 10561439)","RH, % (LGR S/N: 10561439, SEN S/N: 10561439)","DewPt, °C (LGR S/N: 10561439, SEN S/N: 10561439)","Button Down (LGR S/N: 10561439, SEN S/N: 10561439)","Button Up (LGR S/N: 10561439, SEN S/N: 10561439)","Stopped (LGR S/N: 10561439, SEN S/N: 10561439)","End Of File (LGR S/N: 10561439, SEN S/N: 10561439)"
352,07/21/2014 02:21:00 PM,22.589,69.281,16.700,,,,
353,07/21/2014 02:22:00 PM,22.613,69.226,16.710,,,,
354,07/21/2014 02:23:00 PM,22.589,69.192,16.679,,,,
355,07/21/2014 02:24:00 PM,22.613,68.930,16.642,,,,
356,07/21/2014 02:25:00 PM,22.589,68.926,16.618,,,,
357,07/21/2014 02:26:00 PM,22.589,68.926,16.618,,,,
358,07/21/2014 02:27:00 PM,22.565,69.069,16.628,,,,
359,07/21/2014 02:28:00 PM,22.565,69.010,16.615,,,,
360,07/21/2014 02:29:00 PM,22.565,69.129,16.642,,,,
361,07/21/2014 02:30:00 PM,22.565,69.129,16.642,,,,
362,07/21/2014 02:31:00 PM,22.565,69.040,16.622,,,,
363,07/21/2014 02:32:00 PM,22.541,69.154,16.625,,,,
364,07/21/2014 02:33:00 PM,22.541,69.302,16.659,,,,
365,07/21/2014 02:34:00 PM,22.565,69.188,16.655,,,,
366,07/21/2014 02:35:00 PM,22.565,69.366,16.696,,,,
367,07/21/2014 02:36:00 PM,22.565,69.129,16.642,,,,
368,07/21/2014 02:37:00 PM,22.565,69.188,16.655,,,,
369,07/21/2014 02:38:00 PM,22.565,69.277,16.676,,,,
370,07/21/2014 02:39:00 PM,22.565,69.247,16.669,,,,
371,07/21/2014 02:40:00 PM,22.565,69.218,16.662,,,,
372,07/21/2014 02:41:00 PM,22.565,69.129,16.642,,,,
373,07/21/2014 02:42:00 PM,22.565,69.188,16.655,,,,
374,07/21/2014 02:43:00 PM,22.565,69.395,16.703,,,,
375,07/21/2014 02:44:00 PM,22.589,69.311,16.706,,,,
376,07/21/2014 02:45:00 PM,22.589,69.103,16.659,,,,
377,07/21/2014 02:46:00 PM,22.565,69.099,16.635,,,,
378,07/21/2014 02:47:00 PM,22.565,69.247,16.669,,,,
379,07/21/2014 02:48:00 PM,22.565,69.099,16.635,,,,
380,07/21/2014 02:49:00 PM,22.589,69.252,16.693,,,,
381,07/21/2014 02:50:00 PM,22.565,69.040,16.622,,,,
382,07/21/2014 02:51:00 PM,22.589,69.103,16.659,,,,
383,07/21/2014 02:52:00 PM,22.589,69.222,16.686,,,,
384,07/21/2014 02:53:00 PM,22.589,69.133,16.666,,,,
385,07/21/2014 02:54:00 PM,22.565,69.395,16.703,,,,
386,07/21/2014 02:55:00 PM,22.589,69.459,16.740,,,,
387,07/21/2014 02:56:00 PM,22.589,69.133,16.666,,,,
388,07/21/2014 02:57:00 PM,22.613,69.108,16.683,,,,
389,07/21/2014 02:58:00 PM,22.613,69.019,16.663,,,,
390,07/21/2014 02:59:00 PM,22.589,68.985,16.632,,,,
391,07/21/2014 03:00:00 PM,22.589,68.955,16.625,,,,
392,07/21/2014 03:01:00 PM,22.565,69.307,16.682,,,,
393,07/21/2014 03:02:00 PM,22.565,69.366,16.696,,,,
394,07/21/2014 03:03:00 PM,22.565,69.188,16.655,,,,
395,07/21/2014 03:04:00 PM,22.565,69.395,16.703,,,,
396,07/21/2014 03:05:00 PM,22.565,69.336,16.689,,,,
397,07/21/2014 03:06:00 PM,22.565,69.247,16.669,,,,
398,07/21/2014 03:07:00 PM,22.589,69.163,16.673,,,,
399,07/21/2014 03:08:00 PM,22.565,69.307,16.682,,,,
400,07/21/2014 03:09:00 PM,22.589,69.341,16.713,,,,
401,07/21/2014 03:10:00 PM,22.589,68.985,16.632,,,,
402,07/21/2014 03:11:00 PM,22.589,69.400,16.727,,,,
403,07/21/2014 03:12:00 PM,22.589,69.074,16.652,,,,
404,07/21/2014 03:13:00 PM,22.589,69.015,16.639,,,,
405,07/21/2014 03:14:00 PM,22.589,69.192,16.679,,,,
406,07/21/2014 03:15:00 PM,22.565,69.307,16.682,,,,
407,07/21/2014 03:16:00 PM,22.589,69.252,16.693,,,,
408,07/21/2014 03:17:00 PM,22.589,68.985,16.632,,,,
409,07/21/2014 03:18:00 PM,22.589,69.133,16.666,,,,
410,07/21/2014 03:19:00 PM,22.565,69.069,16.628,,,,
411,07/21/2014 03:20:00 PM,22.565,69.158,16.649,,,,
412,07/21/2014 03:21:00 PM,22.565,69.395,16.703,,,,
413,07/21/2014 03:22:00 PM,22.589,68.718,16.571,,,,
414,07/21/2014 03:23:00 PM,22.565,68.773,16.561,,,,
415,07/21/2014 03:24:00 PM,22.565,69.277,16.676,,,,
416,07/21/2014 03:25:00 PM,22.565,69.188,16.655,,,,
417,07/21/2014 03:26:00 PM,22.541,69.273,16.652,,,,
418,07/21/2014 03:27:00 PM,22.541,69.184,16.632,,,,
419,07/21/2014 03:28:00 PM,22.565,69.188,16.655,,,,
420,07/21/2014 03:29:00 PM,22.565,69.247,16.669,,,,
421,07/21/2014 03:30:00 PM,22.565,69.099,16.635,,,,
422,07/21/2014 03:31:00 PM,22.565,69.069,16.628,,,,
423,07/21/2014 03:32:00 PM,22.541,69.006,16.591,,,,
424,07/21/2014 03:33:00 PM,22.541,69.184,16.632,,,,
425,07/21/2014 03:34:00 PM,22.541,69.213,16.638,,,,
426,07/21/2014 03:35:00 PM,22.541,68.917,16.571,,,,
427,07/21/2014 03:36:00 PM,22.541,68.709,16.523,,,,
428,07/21/2014 03:37:00 PM,22.517,68.972,16.560,,,,
429,07/21/2014 03:38:00 PM,22.541,69.095,16.611,,,,
430,07/21/2014 03:39:00 PM,22.517,69.179,16.608,,,,
431,07/21/2014 03:40:00 PM,22.517,69.446,16.668,,,,
432,07/21/2014 03:41:00 PM,22.517,69.298,16.635,,,,
433,07/21/2014 03:42:00 PM,22.517,69.505,16.682,,,,
434,07/21/2014 03:43:00 PM,22.541,69.184,16.632,,,,
435,07/21/2014 03:44:00 PM,22.541,69.124,16.618,,,,
436,07/21/2014 03:45:00 PM,22.541,69.065,16.605,,,,
437,07/21/2014 03:46:00 PM,22.541,68.798,16.544,,,,
438,07/21/2014 03:47:00 PM,22.517,68.913,16.547,,,,
439,07/21/2014 03:48:00 PM,22.517,69.001,16.567,,,,
440,07/21/2014 03:49:00 PM,22.517,69.416,16.662,,,,
441,07/21/2014 03:50:00 PM,22.493,69.382,16.631,,,,
442,07/21/2014 03:51:00 PM,22.493,69.234,16.597,,,,
443,07/21/2014 03:52:00 PM,22.517,69.120,16.594,,,,
444,07/21/2014 03:53:00 PM,22.541,69.124,16.618,,,,
445,07/21/2014 03:54:00 PM,22.517,69.150,16.601,,,,
446,07/21/2014 03:55:00 PM,22.517,69.239,16.621,,,,
447,07/21/2014 03:56:00 PM,22.517,69.209,16.614,,,,
448,07/21/2014 03:57:00 PM,22.517,69.446,16.668,,,,
449,07/21/2014 03:58:00 PM,22.517,69.387,16.655,,,,
450,07/21/2014 03:59:00 PM,22.517,69.268,16.628,,,,
451,07/21/2014 04:00:00 PM,22.541,69.332,16.665,,,,
452,07/21/2014 04:01:00 PM,22.541,69.421,16.685,,,,
453,07/21/2014 04:02:00 PM,22.541,69.628,16.732,,,,
454,07/21/2014 04:03:00 PM,22.565,69.218,16.662,,,,
455,07/21/2014 04:04:00 PM,22.565,69.158,16.649,,,,
456,07/21/2014 04:05:00 PM,22.565,69.129,16.642,,,,
457,07/21/2014 04:06:00 PM,22.589,68.955,16.625,,,,
458,07/21/2014 04:07:00 PM,22.565,68.892,16.588,,,,
459,07/21/2014 04:08:00 PM,22.565,68.981,16.608,,,,
460,07/21/2014 04:09:00 PM,22.565,69.099,16.635,,,,
461,07/21/2014 04:10:00 PM,22.565,69.366,16.696,,,,
462,07/21/2014 04:11:00 PM,22.565,69.010,16.615,,,,
463,07/21/2014 04:12:00 PM,22.565,69.010,16.615,,,,
464,07/21/2014 04:13:00 PM,22.565,69.158,16.649,,,,
465,07/21/2014 04:14:00 PM,22.565,69.158,16.649,,,,
466,07/21/2014 04:15:00 PM,22.565,68.981,16.608,,,,
467,07/21/2014 04:16:00 PM,22.541,69.124,16.618,,,,
468,07/21/2014 04:17:00 PM,22.541,69.184,16.632,,,,
469,07/21/2014 04:18:00 PM,22.541,69.184,16.632,,,,
470,07/21/2014 04:19:00 PM,22.541,69.421,16.685,,,,
471,07/21/2014 04:20:00 PM,22.541,69.124,16.618,,,,
472,07/21/2014 04:21:00 PM,22.541,69.213,16.638,,,,
473,07/21/2014 04:22:00 PM,22.541,69.302,16.659,,,,
474,07/21/2014 04:23:00 PM,22.541,69.302,16.659,,,,
475,07/21/2014 04:24:00 PM,22.541,69.184,16.632,,,,
476,07/21/2014 04:25:00 PM,22.541,69.480,16.699,,,,
477,07/21/2014 04:26:00 PM,22.541,69.184,16.632,,,,
478,07/21/2014 04:27:00 PM,22.565,69.484,16.723,,,,
479,07/21/2014 04:28:00 PM,22.565,69.277,16.676,,,,
480,07/21/2014 04:29:00 PM,22.565,69.277,16.676,,,,
481,07/21/2014 04:30:00 PM,22.541,69.124,16.618,,,,
482,07/21/2014 04:31:00 PM,22.158,65.629,15.439,,,,
483,07/21/2014 04:32:00 PM,21.895,64.112,14.826,,,,
484,07/21/2014 04:33:00 PM,21.752,64.389,14.756,,,,
485,07/21/2014 04:34:00 PM,21.728,64.895,14.855,,,,
486,07/21/2014 04:35:00 PM,21.776,64.693,14.852,,,,
487,07/21/2014 04:36:00 PM,21.847,64.255,14.815,,,,
488,07/21/2014 04:37:00 PM,21.943,63.759,14.785,,,,
489,07/21/2014 04:38:00 PM,21.991,63.194,14.692,,,,
490,07/21/2014 04:39:00 PM,22.039,62.778,14.635,,,,
491,07/21/2014 04:40:00 PM,22.086,62.847,14.697,,,,
492,07/21/2014 04:41:00 PM,22.086,62.756,14.675,,,,
493,07/21/2014 04:42:00 PM,22.110,62.457,14.623,,,,
494,07/21/2014 04:43:00 PM,22.110,62.427,14.616,,,,
495,07/21/2014 04:44:00 PM,22.110,62.336,14.593,,,,
496,07/21/2014 04:45:00 PM,22.110,62.366,14.600,,,,
497,07/21/2014 04:46:00 PM,22.086,62.301,14.562,,,,
498,07/21/2014 04:47:00 PM,22.086,62.392,14.584,,,,
499,07/21/2014 04:48:00 PM,22.086,62.332,14.569,,,,
500,07/21/2014 04:49:00 PM,22.062,62.388,14.561,,,,
501,07/21/2014 04:50:00 PM,22.062,62.419,14.568,,,,
502,07/21/2014 04:51:00 PM,22.062,62.510,14.591,,,,
503,07/21/2014 04:52:00 PM,22.062,62.601,14.613,,,,
504,07/21/2014 04:53:00 PM,22.062,62.812,14.666,,,,
505,07/21/2014 04:54:00 PM,22.086,62.544,14.622,,,,
506,07/21/2014 04:55:00 PM,22.086,62.362,14.577,,,,
507,07/21/2014 04:56:00 PM,22.086,62.635,14.645,,,,
508,07/21/2014 04:57:00 PM,22.062,62.237,14.523,,,,
509,07/21/2014 04:58:00 PM,22.062,62.540,14.598,,,,
510,07/21/2014 04:59:00 PM,22.062,62.388,14.561,,,,
511,07/21/2014 05:00:00 PM,22.039,62.475,14.560,,,,
512,07/21/2014 05:01:00 PM,22.062,62.722,14.643,,,,
513,07/21/2014 05:02:00 PM,22.062,62.570,14.606,,,,
514,07/21/2014 05:03:00 PM,22.062,62.843,14.673,,,,
515,07/21/2014 05:04:00 PM,22.062,62.570,14.606,,,,
516,07/21/2014 05:05:00 PM,22.062,62.540,14.598,,,,
517,07/21/2014 05:06:00 PM,22.086,62.604,14.637,,,,
518,07/21/2014 05:07:00 PM,22.086,62.544,14.622,,,,
519,07/21/2014 05:08:00 PM,22.086,62.604,14.637,,,,
520,07/21/2014 05:09:00 PM,22.086,62.271,14.554,,,,
521,07/21/2014 05:10:00 PM,22.086,62.362,14.577,,,,
522,07/21/2014 05:11:00 PM,22.086,62.574,14.630,,,,
523,07/21/2014 05:12:00 PM,22.062,62.540,14.598,,,,
524,07/21/2014 05:13:00 PM,22.062,62.570,14.606,,,,
525,07/21/2014 05:14:00 PM,22.062,62.479,14.583,,,,
526,07/21/2014 05:15:00 PM,22.062,62.601,14.613,,,,
527,07/21/2014 05:16:00 PM,22.039,62.536,14.575,,,,
528,07/21/2014 05:17:00 PM,22.039,62.445,14.552,,,,
529,07/21/2014 05:18:00 PM,22.039,62.869,14.657,,,,
530,07/21/2014 05:19:00 PM,22.039,62.536,14.575,,,,
531,07/21/2014 05:20:00 PM,22.039,62.475,14.560,,,,
532,07/21/2014 05:21:00 PM,22.015,62.229,14.476,,,,
533,07/21/2014 05:22:00 PM,22.015,62.320,14.499,,,,
534,07/21/2014 05:23:00 PM,21.991,62.589,14.543,,,,
535,07/21/2014 05:24:00 PM,21.991,62.528,14.528,,,,
536,07/21/2014 05:25:00 PM,21.991,62.377,14.490,,,,
537,07/21/2014 05:26:00 PM,21.991,62.316,14.475,,,,
538,07/21/2014 05:27:00 PM,21.991,62.286,14.468,,,,
539,07/21/2014 05:28:00 PM,21.967,62.494,14.497,,,,
540,07/21/2014 05:29:00 PM,21.967,62.736,14.557,,,,
541,07/21/2014 05:30:00 PM,21.967,62.887,14.594,,,,
542,07/21/2014 05:31:00 PM,21.967,62.827,14.579,,,,
543,07/21/2014 05:32:00 PM,21.967,62.676,14.542,,,,
544,07/21/2014 05:33:00 PM,21.991,62.740,14.580,,,,
545,07/21/2014 05:34:00 PM,21.991,62.740,14.580,,,,
546,07/21/2014 05:35:00 PM,21.991,62.680,14.565,,,,
547,07/21/2014 05:36:00 PM,21.991,62.528,14.528,,,,
548,07/21/2014 05:37:00 PM,21.991,62.528,14.528,,,,
549,07/21/2014 05:38:00 PM,21.967,62.464,14.489,,,,
550,07/21/2014 05:39:00 PM,21.943,62.702,14.526,,,,
551,07/21/2014 05:40:00 PM,21.943,62.762,14.541,,,,
552,07/21/2014 05:41:00 PM,21.943,62.611,14.503,,,,
553,07/21/2014 05:42:00 PM,21.943,62.974,14.593,,,,
554,07/21/2014 05:43:00 PM,21.967,62.887,14.594,,,,
555,07/21/2014 05:44:00 PM,21.967,62.797,14.572,,,,
556,07/21/2014 05:45:00 PM,21.967,62.676,14.542,,,,
557,07/21/2014 05:46:00 PM,21.967,62.766,14.564,,,,
558,07/21/2014 05:47:00 PM,21.967,62.676,14.542,,,,
559,07/21/2014 05:48:00 PM,21.967,62.585,14.519,,,,
560,07/21/2014 05:49:00 PM,21.967,62.918,14.601,,,,
561,07/21/2014 05:50:00 PM,21.943,62.762,14.541,,,,
562,07/21/2014 05:51:00 PM,21.967,62.797,14.572,,,,
563,07/21/2014 05:52:00 PM,21.967,62.766,14.564,,,,
564,07/21/2014 05:53:00 PM,21.967,62.857,14.587,,,,
565,07/21/2014 05:54:00 PM,21.967,62.857,14.587,,,,
566,07/21/2014 05:55:00 PM,21.967,62.948,14.609,,,,
567,07/21/2014 05:56:00 PM,21.991,62.891,14.618,,,,
568,07/21/2014 05:57:00 PM,21.991,62.861,14.610,,,,
569,07/21/2014 05:58:00 PM,21.991,63.012,14.647,,,,
570,07/21/2014 05:59:00 PM,21.991,62.740,14.580,,,,
571,07/21/2014 06:00:00 PM,21.991,62.740,14.580,,,,
572,07/21/2014 06:01:00 PM,21.991,63.012,14.647,,,,
573,07/21/2014 06:02:00 PM,21.991,62.861,14.610,,,,
574,07/21/2014 06:03:00 PM,21.991,63.012,14.647,,,,
575,07/21/2014 06:04:00 PM,21.991,62.770,14.588,,,,
576,07/21/2014 06:05:00 PM,22.015,62.835,14.626,,,,
577,07/21/2014 06:06:00 PM,21.991,62.589,14.543,,,,
578,07/21/2014 06:07:00 PM,21.991,62.952,14.632,,,,
579,07/21/2014 06:08:00 PM,21.991,62.740,14.580,,,,
580,07/21/2014 06:09:00 PM,21.991,62.861,14.610,,,,
581,07/21/2014 06:10:00 PM,21.967,62.736,14.557,,,,
582,07/21/2014 06:11:00 PM,21.967,62.433,14.482,,,,
583,07/21/2014 06:12:00 PM,21.967,62.857,14.587,,,,
584,07/21/2014 06:13:00 PM,21.967,63.008,14.624,,,,
585,07/21/2014 06:14:00 PM,21.991,62.891,14.618,,,,
586,07/21/2014 06:15:00 PM,21.991,62.649,14.558,,,,
587,07/21/2014 06:16:00 PM,21.991,62.619,14.550,,,,
588,07/21/2014 06:17:00 PM,21.991,62.740,14.580,,,,
589,07/21/2014 06:18:00 PM,21.991,62.710,14.573,,,,
590,07/21/2014 06:19:00 PM,21.991,62.558,14.535,,,,
591,07/21/2014 06:20:00 PM,21.991,62.680,14.565,,,,
592,07/21/2014 06:21:00 PM,21.967,62.766,14.564,,,,
593,07/21/2014 06:22:00 PM,21.967,62.736,14.557,,,,
594,07/21/2014 06:23:00 PM,21.967,62.524,14.504,,,,
595,07/21/2014 06:24:00 PM,21.967,62.887,14.594,,,,
596,07/21/2014 06:25:00 PM,21.967,62.978,14.616,,,,
597,07/21/2014 06:26:00 PM,21.967,62.645,14.534,,,,
598,07/21/2014 06:27:00 PM,21.967,62.766,14.564,,,,
599,07/21/2014 06:28:00 PM,21.967,62.736,14.557,,,,
600,07/21/2014 06:29:00 PM,21.967,62.585,14.519,,,,
601,07/21/2014 06:30:00 PM,21.967,62.887,14.594,,,,
602,07/21/2014 06:31:00 PM,21.943,62.762,14.541,,,,
603,07/21/2014 06:32:00 PM,21.943,62.853,14.563,,,,
604,07/21/2014 06:33:00 PM,21.943,62.823,14.555,,,,
605,07/21/2014 06:34:00 PM,21.943,63.004,14.600,,,,
606,07/21/2014 06:35:00 PM,21.967,63.099,14.646,,,,
607,07/21/2014 06:36:00 PM,21.967,62.978,14.616,,,,
608,07/21/2014 06:37:00 PM,21.967,62.827,14.579,,,,
609,07/21/2014 06:38:00 PM,21.967,62.403,14.474,,,,
610,07/21/2014 06:39:00 PM,21.967,62.464,14.489,,,,
611,07/21/2014 06:40:00 PM,21.967,62.797,14.572,,,,
612,07/21/2014 06:41:00 PM,21.943,62.974,14.593,,,,
613,07/21/2014 06:42:00 PM,21.967,62.676,14.542,,,,
614,07/21/2014 06:43:00 PM,21.967,62.282,14.444,,,,
615,07/21/2014 06:44:00 PM,21.943,62.035,14.360,,,,
616,07/21/2014 06:45:00 PM,21.919,62.758,14.517,,,,
617,07/21/2014 06:46:00 PM,21.919,62.879,14.547,,,,
618,07/21/2014 06:47:00 PM,21.919,62.758,14.517,,,,
619,07/21/2014 06:48:00 PM,21.919,62.910,14.554,,,,
620,07/21/2014 06:49:00 PM,21.919,63.121,14.606,,,,
621,07/21/2014 06:50:00 PM,21.943,62.823,14.555,,,,
622,07/21/2014 06:51:00 PM,21.943,63.004,14.600,,,,
623,07/21/2014 06:52:00 PM,21.943,62.914,14.578,,,,
624,07/21/2014 06:53:00 PM,21.967,62.887,14.594,,,,
625,07/21/2014 06:54:00 PM,21.967,62.978,14.616,,,,
626,07/21/2014 06:55:00 PM,21.991,62.861,14.610,,,,
627,07/21/2014 06:56:00 PM,21.991,62.740,14.580,,,,
628,07/21/2014 06:57:00 PM,21.991,62.437,14.505,,,,
629,07/21/2014 06:58:00 PM,21.967,62.373,14.467,,,,
630,07/21/2014 06:59:00 PM,21.967,62.524,14.504,,,,
631,07/21/2014 07:00:00 PM,21.967,62.857,14.587,,,,
632,07/21/2014 07:01:00 PM,21.967,62.615,14.527,,,,
633,07/21/2014 07:02:00 PM,21.967,62.554,14.512,,,,
634,07/21/2014 07:03:00 PM,21.967,62.887,14.594,,,,
635,07/21/2014 07:04:00 PM,21.967,62.676,14.542,,,,
636,07/21/2014 07:05:00 PM,21.967,62.615,14.527,,,,
637,07/21/2014 07:06:00 PM,21.967,62.827,14.579,,,,
638,07/21/2014 07:07:00 PM,21.967,62.827,14.579,,,,
639,07/21/2014 07:08:00 PM,21.967,62.797,14.572,,,,
640,07/21/2014 07:09:00 PM,21.991,62.982,14.640,,,,
641,07/21/2014 07:10:00 PM,21.991,62.680,14.565,,,,
642,07/21/2014 07:11:00 PM,21.991,62.649,14.558,,,,
643,07/21/2014 07:12:00 PM,21.991,62.649,14.558,,,,
644,07/21/2014 07:13:00 PM,21.991,62.528,14.528,,,,
645,07/21/2014 07:14:00 PM,21.991,62.558,14.535,,,,
646,07/21/2014 07:15:00 PM,21.991,62.377,14.490,,,,
647,07/21/2014 07:16:00 PM,21.991,62.649,14.558,,,,
648,07/21/2014 07:17:00 PM,21.991,62.558,14.535,,,,
649,07/21/2014 07:18:00 PM,21.991,62.316,14.475,,,,
650,07/21/2014 07:19:00 PM,21.991,62.589,14.543,,,,
651,07/21/2014 07:20:00 PM,21.967,62.857,14.587,,,,
652,07/21/2014 07:21:00 PM,21.991,62.801,14.595,,,,
653,07/21/2014 07:22:00 PM,21.991,62.649,14.558,,,,
654,07/21/2014 07:23:00 PM,21.991,62.498,14.520,,,,
655,07/21/2014 07:24:00 PM,21.991,62.195,14.445,,,,
656,07/21/2014 07:25:00 PM,21.967,62.282,14.444,,,,
657,07/21/2014 07:26:00 PM,21.943,62.611,14.503,,,,
658,07/21/2014 07:27:00 PM,21.943,62.883,14.570,,,,
659,07/21/2014 07:28:00 PM,21.943,62.762,14.541,,,,
660,07/21/2014 07:29:00 PM,21.943,62.732,14.533,,,,
661,07/21/2014 07:30:00 PM,21.943,62.551,14.488,,,,
662,07/21/2014 07:31:00 PM,21.943,62.611,14.503,,,,
663,07/21/2014 07:32:00 PM,21.943,62.944,14.585,,,,
664,07/21/2014 07:33:00 PM,21.943,62.944,14.585,,,,
665,07/21/2014 07:34:00 PM,21.967,62.554,14.512,,,,
666,07/21/2014 07:35:00 PM,21.943,62.702,14.526,,,,
667,07/21/2014 07:36:00 PM,21.967,62.676,14.542,,,,
668,07/21/2014 07:37:00 PM,21.967,62.464,14.489,,,,
669,07/21/2014 07:38:00 PM,21.967,62.676,14.542,,,,
670,07/21/2014 07:39:00 PM,21.967,62.585,14.519,,,,
671,07/21/2014 07:40:00 PM,21.967,62.403,14.474,,,,
672,07/21/2014 07:41:00 PM,21.943,62.732,14.533,,,,
673,07/21/2014 07:42:00 PM,21.943,62.672,14.518,,,,
674,07/21/2014 07:43:00 PM,21.943,62.429,14.458,,,,
675,07/21/2014 07:44:00 PM,21.943,62.520,14.481,,,,
676,07/21/2014 07:45:00 PM,21.943,62.914,14.578,,,,
677,07/21/2014 07:46:00 PM,21.943,62.823,14.555,,,,
678,07/21/2014 07:47:00 PM,21.943,62.611,14.503,,,,
679,07/21/2014 07:48:00 PM,21.967,62.706,14.549,,,,
680,07/21/2014 07:49:00 PM,21.967,62.736,14.557,,,,
681,07/21/2014 07:50:00 PM,21.967,62.464,14.489,,,,
682,07/21/2014 07:51:00 PM,21.943,62.520,14.481,,,,
683,07/21/2014 07:52:00 PM,21.943,62.339,14.436,,,,
684,07/21/2014 07:53:00 PM,21.943,62.520,14.481,,,,
685,07/21/2014 07:54:00 PM,21.943,62.793,14.548,,,,
686,07/21/2014 07:55:00 PM,21.943,62.611,14.503,,,,
687,07/21/2014 07:56:00 PM,21.943,62.581,14.496,,,,
688,07/21/2014 07:57:00 PM,21.943,62.490,14.473,,,,
689,07/21/2014 07:58:00 PM,21.919,62.758,14.517,,,,
690,07/21/2014 07:59:00 PM,21.919,62.879,14.547,,,,
691,07/21/2014 08:00:00 PM,21.919,62.789,14.524,,,,
692,07/21/2014 08:01:00 PM,21.943,62.611,14.503,,,,
693,07/21/2014 08:02:00 PM,21.919,62.577,14.472,,,,
694,07/21/2014 08:03:00 PM,21.919,62.728,14.509,,,,
695,07/21/2014 08:04:00 PM,21.919,63.061,14.591,,,,
696,07/21/2014 08:05:00 PM,21.943,63.004,14.600,,,,
697,07/21/2014 08:06:00 PM,21.943,62.762,14.541,,,,
698,07/21/2014 08:07:00 PM,21.967,62.676,14.542,,,,
699,07/21/2014 08:08:00 PM,21.943,62.520,14.481,,,,
700,07/21/2014 08:09:00 PM,21.943,62.793,14.548,,,,
701,07/21/2014 08:10:00 PM,21.967,62.615,14.527,,,,
702,07/21/2014 08:11:00 PM,21.943,62.641,14.511,,,,
703,07/21/2014 08:12:00 PM,21.967,62.857,14.587,,,,
704,07/21/2014 08:13:00 PM,21.967,62.676,14.542,,,,
705,07/21/2014 08:14:00 PM,21.967,62.524,14.504,,,,
706,07/21/2014 08:15:00 PM,21.967,62.282,14.444,,,,
707,07/21/2014 08:16:00 PM,21.943,62.429,14.458,,,,
708,07/21/2014 08:17:00 PM,21.943,62.429,14.458,,,,
709,07/21/2014 08:18:00 PM,21.943,62.702,14.526,,,,
710,07/21/2014 08:19:00 PM,21.943,62.974,14.593,,,,
711,07/21/2014 08:20:00 PM,21.943,62.974,14.593,,,,
712,07/21/2014 08:21:00 PM,21.943,62.611,14.503,,,,
713,07/21/2014 08:22:00 PM,21.943,62.369,14.443,,,,
714,07/21/2014 08:23:00 PM,21.943,62.308,14.428,,,,
715,07/21/2014 08:24:00 PM,21.943,62.490,14.473,,,,
716,07/21/2014 08:25:00 PM,21.919,62.819,14.532,,,,
717,07/21/2014 08:26:00 PM,21.919,62.758,14.517,,,,
718,07/21/2014 08:27:00 PM,21.919,62.425,14.435,,,,
719,07/21/2014 08:28:00 PM,21.919,62.819,14.532,,,,
720,07/21/2014 08:29:00 PM,21.919,62.789,14.524,,,,
721,07/21/2014 08:30:00 PM,21.919,62.758,14.517,,,,
722,07/21/2014 08:31:00 PM,21.919,62.547,14.465,,,,
723,07/21/2014 08:32:00 PM,21.919,62.789,14.524,,,,
724,07/21/2014 08:33:00 PM,21.919,62.637,14.487,,,,
725,07/21/2014 08:34:00 PM,21.919,62.637,14.487,,,,
726,07/21/2014 08:35:00 PM,21.919,62.789,14.524,,,,
727,07/21/2014 08:36:00 PM,21.895,63.117,14.583,,,,
728,07/21/2014 08:37:00 PM,21.919,62.728,14.509,,,,
729,07/21/2014 08:38:00 PM,21.919,62.789,14.524,,,,
730,07/21/2014 08:39:00 PM,21.919,62.668,14.495,,,,
731,07/21/2014 08:40:00 PM,21.919,62.668,14.495,,,,
732,07/21/2014 08:41:00 PM,21.919,62.910,14.554,,,,
733,07/21/2014 08:42:00 PM,21.919,63.000,14.577,,,,
734,07/21/2014 08:43:00 PM,21.919,63.091,14.599,,,,
735,07/21/2014 08:44:00 PM,21.943,62.944,14.585,,,,
736,07/21/2014 08:45:00 PM,21.943,62.883,14.570,,,,
737,07/21/2014 08:46:00 PM,21.943,62.611,14.503,,,,
738,07/21/2014 08:47:00 PM,21.967,62.918,14.601,,,,
739,07/21/2014 08:48:00 PM,21.967,62.827,14.579,,,,
740,07/21/2014 08:49:00 PM,21.967,62.736,14.557,,,,
741,07/21/2014 08:50:00 PM,21.967,62.524,14.504,,,,
742,07/21/2014 08:51:00 PM,21.943,62.853,14.563,,,,
743,07/21/2014 08:52:00 PM,21.943,63.337,14.682,,,,
744,07/21/2014 08:53:00 PM,21.943,62.944,14.585,,,,
745,07/21/2014 08:54:00 PM,21.967,62.676,14.542,,,,
746,07/21/2014 08:55:00 PM,21.967,62.585,14.519,,,,
747,07/21/2014 08:56:00 PM,21.943,62.581,14.496,,,,
748,07/21/2014 08:57:00 PM,21.943,62.823,14.555,,,,
749,07/21/2014 08:58:00 PM,21.967,62.706,14.549,,,,
750,07/21/2014 08:59:00 PM,21.943,62.672,14.518,,,,
751,07/21/2014 09:00:00 PM,21.967,62.978,14.616,,,,
752,07/21/2014 09:01:00 PM,21.967,63.038,14.631,,,,
753,07/21/2014 09:02:00 PM,21.967,62.494,14.497,,,,
754,07/21/2014 09:03:00 PM,21.967,62.585,14.519,,,,
755,07/21/2014 09:04:00 PM,21.943,62.490,14.473,,,,
